URL,Size (Bytes),# of Outlinks,Content Type
https://www.latimes.com/b2bpublishing/business-of-law-2023/finalist-mauricio-fux,209263,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-2023/daniel-lee-kim,208580,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-2023/nominee-natalie-swanson,208416,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-2023/finalist-jessica-waybright,208972,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-trends-updates-visionaries-and-the-in-house-counsel-awards-recap/alissa-miller,211608,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-2023/nominee-victoria-k-harvey,208842,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-2023/dana-a-kravetz,208265,138,text/html
https://www.latimes.com/b2bpublishing/business-of-law-trends-updates-visionaries-and-the-in-house-counsel-awards-recap/chris-staton-spicer,210739,138,text/html
https://www.latimes.com/food/story/2023-08-31/clarissa-wei-cookbook-made-in-taiwan,361642,164,text/html
https://www.latimes.com/people/danielle-dorsey,256467,159,text/html
https://www.latimes.com/food/story/2023-06-05/best-sandwich-los-angeles-lorenzo-lady-and-larder,311146,173,text/html
https://www.latimes.com/food/story/2023-06-21/los-angeles-restaurants-business-hollywood-writers-strike,347594,182,text/html
https://www.latimes.com/food/story/2023-09-21/perilla-banchan-review-los-angeles-restaurant-jihee-kim,343736,169,text/html
https://www.latimes.com/food/story/2023-09-12/baroo-reopens-tasting-menu-downtown-los-angeles-arts-district-shirley-brasserie,335317,179,text/html
https://www.latimes.com/food/list/critics-list-best-pizza-los-angeles-bill-addison,484429,231,text/html
https://www.latimes.com/food/story/2023-09-04/century-old-lincoln-heights-bar-the-airliner-reopens,320505,176,text/html
https://www.latimes.com/food/story/2023-09-22/beloved-little-tokyo-restaurant-suehiro-reopens-downtown-amidst-eviction-lawsuit,388099,175,text/html
https://www.latimes.com/recipe/extra-crumb-kokosh-cake,350411,161,text/html
https://www.latimes.com/food/list/best-los-angeles-coffee-shops-and-cafes-for-amazing-brews,472861,225,text/html
https://www.latimes.com/recipe/clarissa-wei-made-in-taiwan-braised-minced-pork-belly-recipe,311458,157,text/html
https://www.latimes.com/food/list/where-to-eat-now-to-support-oaxacan-community-los-angeles,376961,184,text/html
https://www.latimes.com/food/list/the-best-sushi-bars-in-los-angeles,496456,224,text/html
https://www.latimes.com/coupon-codes/wrangler,340395,321,text/html
https://www.latimes.com/coupon-codes/net-a-porter,341460,321,text/html
https://www.latimes.com/coupon-codes/farm-rio,327842,321,text/html
https://www.latimes.com/coupon-codes/chicos-off-the-rack,564846,321,text/html
https://www.latimes.com/coupon-codes/thredup,428929,321,text/html
https://www.latimes.com/coupon-codes/original-penguin,335195,321,text/html
https://www.latimes.com/coupon-codes/lookhuman,330273,321,text/html
https://www.latimes.com/coupon-codes/47brand,350469,321,text/html
https://www.latimes.com/coupon-codes/stitch-fix,369747,321,text/html
https://www.latimes.com/coupon-codes/talbots,329211,321,text/html
https://www.latimes.com/coupon-codes/micas,399598,321,text/html
https://www.latimes.com/coupon-codes/saxxunderwear,333973,321,text/html
https://www.latimes.com/coupon-codes/hue,349872,321,text/html
https://www.latimes.com/coupon-codes/public-desire,330509,321,text/html
https://www.latimes.com/coupon-codes/scotch-soda,363969,321,text/html
https://www.latimes.com/coupon-codes/life-is-good,392967,321,text/html
https://www.latimes.com/coupon-codes/bellelily,364477,321,text/html
https://www.latimes.com/coupon-codes/davids-bridal,335191,321,text/html
https://www.latimes.com/coupon-codes/torrid,342541,321,text/html
https://www.latimes.com/coupon-codes/bellacanvas,335696,321,text/html
https://www.latimes.com/coupon-codes/destira,340865,321,text/html
https://www.latimes.com/coupon-codes/avenue,400424,322,text/html
https://www.latimes.com/coupon-codes/vestiaire-collective,363718,321,text/html
https://www.latimes.com/coupon-codes/ten-thousand,333244,321,text/html
https://www.latimes.com/coupon-codes/love-your-melon,340804,321,text/html
https://www.latimes.com/coupon-codes/greekgear,334380,321,text/html
https://www.latimes.com/coupon-codes/andie-swim,330483,321,text/html
https://www.latimes.com/coupon-codes/club-monaco,383905,321,text/html
https://www.latimes.com/coupon-codes/rihoas,417947,321,text/html
https://www.latimes.com/coupon-codes/northstyle,369096,321,text/html
https://www.latimes.com/travel/list/los-angeles-tourist-attractions-and-things-to-do-on-vacation,553890,293,text/html
https://www.latimes.com/people/terry-castleman,260172,158,text/html
https://www.latimes.com/business/story/2020-05-07/coronavirus-tourism-cost-la-22-million-visitors-13-billion-in-spending,296539,166,text/html
https://www.latimes.com/environment/story/2023-04-19/l-a-gets-failing-grade-for-air-quality-once-again,315326,167,text/html
https://www.latimes.com/business/story/2023-05-04/la-fi-tourism-mostly-back-except-biggest-spenders,301949,164,text/html
https://www.latimes.com/business/story/2022-10-06/are-delays-in-visa-approvals-keeping-international-tourists-from-visiting-la,300992,164,text/html
https://www.latimes.com/business/story/2023-08-17/l-a-hotel-strike-brings-consumer-complaints-wedding-woes,395663,187,text/html
https://www.latimes.com/world-nation/story/2023-01-11/flight-delays-us-after-faa-computer-outage,318023,164,text/html
https://www.latimes.com/bestcovery/best-glue-overall,132924,72,text/html
https://www.latimes.com/bestcovery/tips-when-painting,73389,47,text/html
https://www.latimes.com/bestcovery/best-sealant,235845,105,text/html
https://www.latimes.com/bestcovery/best-adhesive-remover,95756,51,text/html
https://www.latimes.com/bestcovery/best-epoxy-for-household-use?_amp=true,232259,80,text/html
https://www.latimes.com/bestcovery/best-spackling-paste,90578,50,text/html
https://www.latimes.com/bestcovery/best-wood-stains,97517,53,text/html
https://www.latimes.com/travel/story/2021-03-11/best-la-sandwiches-enjoy-local-hikes,428441,207,text/html
https://www.latimes.com/people/mary-forgione,253445,160,text/html
https://www.latimes.com/travel/list/la-best-dog-friendly-hikes-trails-beaches-parks,401803,169,text/html
https://www.latimes.com/travel/list/desert-hikes-los-angeles-southern-california,413523,194,text/html
https://www.latimes.com/travel/story/2021-11-19/southern-california-hikes-and-breweries,766711,353,text/html
https://www.latimes.com/coupon-codes/michaels/michaels-black-friday,271059,104,text/html
https://www.latimes.com/coupon-codes/static/shop/35548/logo/Michaels_Logo_-_The_Los_Angeles_Times.png?width=110&height=110,2981,0,image/png
https://www.latimes.com/world-nation/story/2023-04-07/widely-used-abortion-medication-suspended-by-federal-judge-in-texas,328642,174,text/html
https://www.latimes.com/world-nation/story/2023-06-22/abortion-us-year-after-roe-overturned-uncertain-landscape,354402,180,text/html
https://www.latimes.com/world-nation/story/2023-07-12/this-extreme-weather-from-coast-to-coast-is-it-a-new-abnormal,365315,178,text/html
https://www.latimes.com/world-nation/story/2023-08-14/beverly-hills-abortion-rights-clinic-late-trimester-california-image-abortion-haven,359852,182,text/html
https://www.latimes.com/world-nation/story/2023-04-28/after-abortion-ban-this-doctor-can-no-longer-perform-abortions-but-aims-to-help-low-income-women-and-transgender-kids,389321,182,text/html
https://www.latimes.com/world-nation/story/2023-03-07/could-a-texas-judge-halt-abortion-pill-access-even-in-safe-havens-like-california,336064,177,text/html
https://www.latimes.com/politics/story/2023-02-27/jimmy-carter-close-eradicating-guinea-worm-disease,328559,170,text/html
https://www.latimes.com/world-nation/story/2023-08-01/in-florida-a-race-to-rescue-coral-from-hot-water,413567,184,text/html
https://www.latimes.com/world-nation/story/2023-03-15/stop-cop-city-forest-camp-atlanta,400352,182,text/html
https://www.latimes.com/entertainment-arts/story/2023-09-25/natalia-bryant-makes-runway-debut-kobe-vanessa-milan-fashion-week-versace,306360,176,text/html
https://www.latimes.com/entertainment-arts/story/2023-07-16/jane-birkin-dead-actor-singer-handbag-paris-france,295921,169,text/html
https://www.latimes.com/opinion/story/2023-09-13/shein-frame-fast-fashion-china-uyghur-fidm-ipo,318435,188,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-09-08/tina-knowles-kelly-rowland-destinys-child-fashion,336594,183,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-09-13/jessica-chastain-target-clothes-memory-movie,317187,175,text/html
https://www.latimes.com/entertainment-arts/story/2023-09-13/ariana-grande-lip-filler-botox-just-felt-like-hiding,308078,172,text/html
https://www.latimes.com/business/story/2023-08-18/clothing-dye-fossil-fuel-carbon-dioxide,314590,177,text/html
https://www.latimes.com/business/story/2023-09-05/activewear-is-changing-how-women-dress-at-work,304560,176,text/html
https://www.latimes.com/entertainment-arts/story/2023-06-28/chris-spanto-printup-founder-of-l-a-based-line-born-x-raised-dies,320224,176,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-09-20/cindy-crawford-oprah-chattel-the-super-models-apple-docuseries,320931,173,text/html
https://www.latimes.com/business/story/2023-09-21/lisa-frank-paul-frank-caboodles-90s-nostalgia-brands-are-hot,346624,170,text/html
https://www.latimes.com/opinion/story/2023-09-25/adidas-yeezys-kanye-west-ye-antisemitic,321832,175,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-08-28/kim-gordon-closet-sale-sonic-youth-silver-lake,331420,164,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-07-10/margot-robbie-barbie-movie-premiere-looks-black-dress,338798,187,text/html
https://www.latimes.com/california/story/2023-08-12/fidm-students-left-in-lurch-after-mid-quarter-merger-with-even-more-changes-to-come,341565,176,text/html
https://www.latimes.com/lifestyle/image/story/2023-09-12/l-a-designers-take-over-nyfw,278905,155,text/html
https://www.latimes.com/entertainment-arts/story/2023-09-06/naomi-campbell-new-york-fashion-week-designer-collection,302773,171,text/html
https://www.latimes.com/entertainment-arts/story/2023-07-21/ashley-eckstein-her-universe-ahsoka-comic-con,328814,174,text/html
https://www.latimes.com/opinion/story/2022-12-16/holocaust-survivor-jewish-history-education-antisemitism,296530,166,text/html
https://www.latimes.com/opinion/story/2023-08-25/hollywood-sign-los-angeles-ukraine-writers-actors-strike,302587,162,text/html
https://www.latimes.com/business/story/2022-12-08/which-last-longer-ebooks-or-physical-books-the-answer-may-surprise-you,319097,176,text/html
https://www.latimes.com/business/story/2022-12-30/column-these-historic-works-are-coming-free-from-copyright-why-did-it-take-so-long,328137,182,text/html
https://www.latimes.com/bestcovery/best-home-gym-equipment-for-cardio,73779,47,text/html
https://www.latimes.com/bestcovery/baseball,103244,63,text/html
https://www.latimes.com/bestcovery/best-core-slider,94851,51,text/html
https://www.latimes.com/bestcovery/camping-trip-survival-guide-your-complete-packing-list,75071,41,text/html
https://www.latimes.com/bestcovery/best-mens-ski-jackets,107352,51,text/html
https://www.latimes.com/bestcovery/football,75511,56,text/html
https://www.latimes.com/bestcovery/different-types-of-bikes-explained,73629,41,text/html
https://www.latimes.com/bestcovery/best-camping-toilets,93893,52,text/html
https://www.latimes.com/bestcovery/leisure-sports-games,104454,65,text/html
https://www.latimes.com/bestcovery/soccer,74431,53,text/html
https://www.latimes.com/bestcovery/tips-for-your-next-cycling-trip,70834,39,text/html
https://www.latimes.com/bestcovery/keep-pests-away-with-the-best-citronella-candles,89042,54,text/html
https://www.latimes.com/bestcovery/essentials-for-your-next-ski-trip,70895,40,text/html
https://www.latimes.com/bestcovery/golf-net,98715,48,text/html
https://www.latimes.com/bestcovery/dry-bag,108268,52,text/html
https://www.latimes.com/lifestyle/story/2022-04-27/la-what-to-plant-how-to-care-for-gardens-during-california-water-emergency-and-drought,384497,203,text/html
https://www.latimes.com/california/story/2023-04-27/california-snow-melt-flooding-drought-what-to-know,318886,174,text/html
https://www.latimes.com/environment/story/2022-07-25/coverage-of-mountain-lions-including-p-22-in-california,505540,237,text/html
https://www.latimes.com/people/adriana-lacy,218828,143,text/html
https://www.latimes.com/people/ben-welsh,263597,164,text/html
https://www.latimes.com/projects/chicano-moratorium/assets/meta/favicon-16x16.5f113307.png,216,0,image/png
https://www.latimes.com/projects/chicano-moratorium/ruben-salazar-changed-news-chicano-culture/,59237,50,text/html
https://www.latimes.com/projects/chicano-moratorium/chicano-moratorium-participants-discuss-movement/,66294,45,text/html
https://www.latimes.com/projects/chicano-moratorium/female-brown-berets-create-chicana-movement/,84728,48,text/html
https://www.latimes.com/people/ryan-murphy,253335,156,text/html
https://www.latimes.com/projects/chicano-moratorium/assets/meta/favicon-32x32.33f0b2a8.png,437,0,image/png
https://www.latimes.com/projects/chicano-moratorium/chicano-moratorium-catalytic-moment-la-art/,75470,59,text/html
https://www.latimes.com/projects/chicano-moratorium/reporter-quest-answers-ruben-salazar-death/,81248,54,text/html
https://www.latimes.com/projects/chicano-moratorium/assets/meta/apple-touch-icon.e83440be.png,3301,0,image/png
https://www.latimes.com/people/casey-miller,248541,154,text/html
https://www.latimes.com/people/andrea-roberson,244574,154,text/html
https://www.latimes.com/projects/chicano-moratorium/ruben-salazar-reporting-legacy-la-impact/,61307,75,text/html
https://www.latimes.com/projects/chicano-moratorium/east-la-protest-gave-voice-chicano-movement/,60225,47,text/html
https://www.latimes.com/politics/story/2022-05-17/gop-splinters-ukraine-aid-trump-isolationism,310625,168,text/html
https://www.latimes.com/politics/story/2023-09-17/mcmanus-column-ukraine-zelensky-washington-visit-aid-congress,299157,163,text/html
https://www.latimes.com/world-nation/story/2023-10-01/gaetz-says-he-will-seek-to-oust-mccarthy-as-speaker-this-week-bring-it-on-mccarthy-says,298231,162,text/html
https://www.latimes.com/world-nation/story/2023-07-17/attack-key-bridge-crimea-russia-mainland-kills-2,307711,168,text/html
https://www.latimes.com/world-nation/story/2022-11-22/ukraine-revives-its-dreams-of-retaking-crimea,331175,177,text/html
https://www.latimes.com/world/europe/la-fg-putin-insists-crimea-20141204-story.html,288785,156,text/html
https://www.latimes.com/archives/la-xpm-1991-12-31-mn-1132-story.html,269126,153,text/html
https://www.latimes.com/world-nation/story/2022-10-08/truck-bomb-damages-crimea-bridge-a-key-supply-artery-for-russias-war-effort,319378,165,text/html
https://www.latimes.com/about/pressreleases/story/2023-06-29/l-a-times-recognized-in-l-a-press-clubs-southern-california-journalism-awards,272520,156,text/html
https://www.latimes.com/about/pressreleases/story/2023-06-28/l-a-times-short-docs-launches-new-season-with-sterling-hamptons-merman,272262,154,text/html
https://www.latimes.com/about/pressreleases/story/2023-07-10/l-a-times-de-los-everything-latinidad-announcement,277809,161,text/html
https://www.latimes.com/about/pressreleases/story/2023-07-11/l-a-times-7th-annual-food-bowl-returns-in-september-with-monthlong-culinary-celebration,276269,160,text/html
https://www.latimes.com/about/pressreleases/story/2023-07-26/lz-granderson-earns-column-writing-award-from-nlgja-the-association-of-lgbtq-journalists,272826,155,text/html
https://www.latimes.com/about/pressreleases/story/2023-07-13/original-video-series-l-a-times-f-a-m-to-create-ultimate-city-block-party,274475,153,text/html
https://www.latimes.com/about/pressreleases/story/2023-07-12/l-a-times-in-education-and-l-a-department-of-water-and-power-announce-winner-of-11th-annual-student-poster-contest,274372,153,text/html
https://www.latimes.com/about/pressreleases/story/2023-08-01/l-a-times-food-bowl-reveals-chef-and-restaurant-lineup-for-launch-party-and-night-market,286971,167,text/html
https://www.latimes.com/about/pressreleases/story/2023-08-23/the-l-a-times-wins-oja-awards-for-breaking-news-and-excellence-in-audio-digital-storytelling,274805,157,text/html
https://www.latimes.com/about/pressreleases/story/2023-06-22/l-a-times-and-canon-usa-announce-partnership-official-imaging-provider,274587,152,text/html
https://www.latimes.com/about/pressreleases/story/2023-08-02/the-l-a-times-editorial-board-earns-burl-osborne-editorial-and-opinion-award-in-nla-contest,275181,152,text/html
https://www.latimes.com/bestcovery/best-straight-edge-razor,105669,58,text/html
https://www.latimes.com/bestcovery/best-beard-oil,137351,63,text/html
https://www.latimes.com/bestcovery/best-beard-kit,102914,53,text/html
https://www.latimes.com/bestcovery/personal-care?0000016e-d80a-d790-a5fe-fd0aeda20000-page=2,124959,64,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-the-great-home-hunt-guide,342365,174,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-how-much-mortgage-can-i-afford,398454,190,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-mortgage-loans-rates,444318,184,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-the-myth-of-20-down,377984,196,text/html
https://www.latimes.com/projects/socal-home-mortgage-calculator-map/,26758,30,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-find-a-real-estate-agent,437514,185,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-make-an-offer,426995,181,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-home-future-home-love-letters-discrimination,369312,190,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-how-to-win-the-open-house,437449,187,text/html
https://www.latimes.com/lifestyle/story/2022-04-05/garage-turned-adu-los-angeles,347123,186,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-hidden-costs-of-home-ownership,370393,188,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-which-real-estate-search-site-to-use,360791,177,text/html
https://www.latimes.com/business/story/2022-03-29/buying-a-socal-house-how-one-couple-got-their-dream-home,385260,178,text/html
https://www.latimes.com/business/story/2022-03-29/open-house-checklist-questions-to-ask-red-flags-not-to-miss,320850,168,text/html
https://www.latimes.com/homeless-housing/story/2022-03-29/buying-a-socal-house-surviving-the-bidding-wars,401907,182,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-10-07/snl-morgan-wallen-country-covid-maskless,320868,174,text/html
https://www.latimes.com/entertainment-arts/music/story/2021-01-04/covid-new-years-eve-djs,332541,180,text/html
https://www.latimes.com/entertainment-arts/music/story/2021-01-07/ariel-pink-attended-trump-rally-capitol-riot,319067,179,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-11-10/chris-stapleton-country-starting-over,349967,185,text/html
https://www.latimes.com/food/dailydish/la-dd-exploring-the-downtown-arts-district-20150119-story.html,345204,187,text/html
https://www.latimes.com/sports/hockey/story/2023-04-13/kings-adrian-kempe-hat-trick-ducks-nhl,300448,172,text/html
https://www.latimes.com/sports/hockey/story/2023-04-05/ducks-vs-edmonton-oilers-nhl-recap,290328,166,text/html
https://www.latimes.com/sports/hockey/story/2023-04-14/nhl-ducks-dallas-eakins-fired,297151,169,text/html
https://www.latimes.com/sports/hockey/story/2023-05-08/ducks-nhl-lottery-connor-bedard-chicago-blackhawks,306836,171,text/html
https://www.latimes.com/sports/hockey/story/2023-03-27/trevor-zegras-injure-ducks-avalance-nhl-recap,291915,166,text/html
https://www.latimes.com/sports/hockey/story/2023-06-13/former-kings-ducks-stanley-cup-golden-knights,312612,178,text/html
https://www.latimes.com/sports/hockey/story/2023-04-09/ducks-vs-colorado-avalanche-game-story,298794,171,text/html
https://www.latimes.com/sports/hockey/story/2023-06-05/anaheim-ducks-hire-greg-cronin-as-head-coach,307717,171,text/html
https://www.latimes.com/sports/story/2023-10-02/chris-snow-als-legacy,306794,174,text/html
https://www.latimes.com/sports/hockey/story/2023-03-23/ducks-vs-winnipeg-jets-game-recap,291965,169,text/html
https://www.latimes.com/sports/hockey/story/2023-06-28/ducks-nhl-draft-leo-carlsson,309718,173,text/html
https://www.latimes.com/sports/hockey/story/2023-04-08/ducks-coyotes-nhl-losing-streak,292295,169,text/html
https://www.latimes.com/sports/hockey/story/2023-03-25/ducks-lose-to-st-louis-blues-nhl-recap,301024,172,text/html
https://www.latimes.com/sports/hockey/story/2023-03-21/ducks-vs-calgary-flames-gamer-recap,290939,165,text/html
https://www.latimes.com/sports/hockey/story/2023-04-01/ducks-lose-to-oilers-recap-nhl,294119,172,text/html
https://www.latimes.com/sports/hockey/story/2023-04-11/ducks-vs-vancouver-canucks-coverage-recap,291616,166,text/html
https://www.latimes.com/sports/hockey/story/2023-04-02/anaheim-ducks-calgary-flames-nhl,295426,167,text/html
https://www.latimes.com/sports/hockey/story/2023-09-08/dustin-brown-kings-brian-burke-ducks-us-hockey-hall-of-fame,304137,170,text/html
https://www.latimes.com/sports/hockey/story/2023-03-30/ducks-kraken-nhl-recap,290703,165,text/html
https://www.latimes.com/sports/hockey/ducks/story/2023-10-02/ducks-sign-trevor-zegras-contract-extension,292196,166,text/html
https://www.latimes.com/food/list/best-chinese-doughnuts-donuts-in-los-angeles,382758,174,text/html
https://www.latimes.com/california/story/2023-06-24/column-they-each-lost-roughly-80-000-how-to-avoid-becoming-the-next-scam-victim,321498,185,text/html
https://www.latimes.com/politics/story/2023-09-13/california-bill-entertainment-workers-ai-digital-replicas,300827,169,text/html
https://www.latimes.com/politics/story/2023-09-14/newsom-california-billstriking-workers-unemployment,299408,163,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-09-07/wga-sag-aftra-leaders-call-for-striking-workers-to-get-unemployment-insurance,303762,172,text/html
https://www.latimes.com/politics/story/2023-09-30/california-gov-newsom-bill-striking-workers-unemployment-benefits,297876,167,text/html
https://www.latimes.com/politics/story/2023-09-06/california-governor-gavin-newsom-artifical-intelligence-ai-benefits-risks,292351,163,text/html
https://www.latimes.com/sports/chargers/story/2023-09-22/chargers-without-austin-ekeler-eric-kendricks-minnesota-vikings,292676,170,text/html
https://www.latimes.com/coupon-codes/static/shop/42739/logo/saxx.png?width=200&height=200,8217,0,image/png
https://www.latimes.com/coupon-codes/static/shop/42739/logo/saxx.png?width=110&height=110,2534,0,image/png
https://www.latimes.com/food/story/2022-04-22/collaborations-between-food-and-fashion-have-reached-a-fever-pitch,351773,169,text/html
https://www.latimes.com/coupon-codes/static/shop/34252/logo/GNC_Promo_code.png?width=110&height=110,6369,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34252/logo/GNC_Promo_code.png?width=200&height=200,14277,0,image/png
https://www.latimes.com/bestcovery/best-food-scale,109692,59,text/html
https://www.latimes.com/bestcovery/best-stand-mixers?_amp=true,145148,48,text/html
https://www.latimes.com/bestcovery/best-antifreeze-overall,90930,49,text/html
https://www.latimes.com/bestcovery/best-replacement-windshield-wipers,94013,53,text/html
https://www.latimes.com/bestcovery/winter-driving-checklist-how-to-prepare-your-car-for-winter-conditions?_amp=true,101389,54,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-17/west-bank-u-s-envoys-paper-emboldens-abbas-to-go-before-u-n,247340,144,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-13/libya-seven-keys-to-post-revolution-resurgence,253273,145,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-10/west-bank-palestinians-start-pro-u-n-bid-activities,251732,148,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-09/egypt-thousands-in-tahrir-square-angry-at-slow-pace-of-reforms,247819,146,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-09/syria-protesters-call-for-international-protection,250025,145,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-10/syria-some-syrians-decry-arab-league-chiefs-visit-with-assad,250212,148,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-12/syria-activists-death-shakes-opposition-as-casualty-count-jumps,249756,145,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-23/introducing-world-now,241258,147,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-21/israel-trying-classic-digital-and-celebrity-diplomacy,247812,148,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-20/iran-key-cleric-calls-for-more-prayer-less-web-surfing,246655,146,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-11/egypt-testimony-of-top-general-postponed-in-mubarak-trial,248342,146,text/html
https://www.latimes.com/archives/blogs/babylon-beyond/story/2011-09-13/west-bank-18-years-after-oslo-palestinians-try-a-new-tack,249367,144,text/html
https://www.latimes.com/coupon-codes/static/shop/42691/logo/actionheat.com-logo.png?width=110&height=110,2994,0,image/png
https://www.latimes.com/coupon-codes/static/shop/42691/logo/actionheat.com-logo.png?width=200&height=200,5468,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34248/logo/BarkBox_coupons.png?width=200&height=200,5763,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34248/logo/BarkBox_coupons.png?width=110&height=110,3074,0,image/png
https://www.latimes.com/coupon-codes/static/shop/44426/logo/emmiol_coupon_code.png?width=110&height=110,5953,0,image/png
https://www.latimes.com/coupon-codes/static/shop/44426/logo/emmiol_coupon_code.png?width=200&height=200,11835,0,image/png
https://www.latimes.com/coupon-codes/static/shop/36807/logo/Dhgate_logo__1_.png?width=110&height=110,2352,0,image/png
https://www.latimes.com/coupon-codes/static/shop/36807/logo/Dhgate_logo__1_.png?width=200&height=200,3770,0,image/png
https://www.latimes.com/home/la-hm-gg-ceramacist-pawena-thimaporn-20181102-htmlstory.html,250376,158,text/html
https://www.latimes.com/home/la-hm-inventing-the-sheltered-co-weighted-blanket-20181110-story.html,289943,161,text/html
https://www.latimes.com/home/la-hm-gg-nick-offerman-holidays-20181102-story.html,265433,163,text/html
https://www.latimes.com/coupon-codes/static/shop/39173/logo/pictureframes.com_discount_code.png?width=110&height=110,4667,0,image/png
https://www.latimes.com/coupon-codes/static/shop/39173/logo/pictureframes.com_discount_code.png?width=200&height=200,10865,0,image/png
https://www.latimes.com/california/story/2022-05-27/la-me-rural-california-high-gas-prices,322076,167,text/html
https://www.latimes.com/travel/story/2021-12-24/how-the-watts-towers-were-born-and-how-they-got-to-be-100,363586,171,text/html
https://www.latimes.com/business/story/2022-05-26/flights-ticket-prices-airfare-expensive-summer-travel,300848,167,text/html
https://www.latimes.com/sports/lakers/story/2020-01-26/lakers-kobe-bryant-obit,570472,265,text/html
https://www.latimes.com/sports/clippers/story/2023-06-22/clippers-nba-draft-kobe-brown-jordan-miller,306608,171,text/html
https://www.latimes.com/archives/la-xpm-2006-jun-25-sp-bryant25-story.html,262144,142,text/html
https://www.latimes.com/sports/clippers/story/2023-02-08/clippers-coach-tyronn-lue-usa-basketball,288794,165,text/html
https://www.latimes.com/california/story/2023-06-14/texas-gov-greg-abbot-says-migrants-transported-to-los-angeles-by-bus-dropped-at-union-station-wednesday,318957,170,text/html
https://www.latimes.com/california/story/2023-06-16/want-to-help-migrants-and-refugees-in-l-a-and-california-here-are-organizations-you-can-support,342230,208,text/html
https://www.latimes.com/california/story/2023-07-07/l-a-county-political-nonprofit-leaders-commit-to-continue-supporting-immigrants-based-on-report-recommendations,298790,163,text/html
https://www.latimes.com/coupon-codes/static/shop/35333/logo/Rhone_LAT.png?width=110&height=110,3240,0,image/png
https://www.latimes.com/coupon-codes/static/shop/35333/logo/Rhone_LAT.png?width=200&height=200,5720,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45339/logo/DKNY_promo_code.png?width=110&height=110,2260,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45339/logo/DKNY_promo_code.png?width=200&height=200,4199,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34227/logo/dreamcloud_logo__1_.png?width=110&height=110,2291,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34227/logo/dreamcloud_logo__1_.png?width=200&height=200,3982,0,image/png
https://www.latimes.com/coupon-codes/static/shop/41611/logo/swimoutlet_logo.png?width=200&height=200,7088,0,image/png
https://www.latimes.com/coupon-codes/static/shop/41611/logo/swimoutlet_logo.png?width=110&height=110,3547,0,image/png
https://www.latimes.com/coupon-codes/static/shop/44606/logo/levi-promo-code.png?width=200&height=200,17186,0,image/png
https://www.latimes.com/coupon-codes/static/shop/44606/logo/levi-promo-code.png?width=110&height=110,6960,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45800/logo/jegs_promo_code.png?width=110&height=110,5842,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45800/logo/jegs_promo_code.png?width=200&height=200,10890,0,image/png
https://www.latimes.com/world-nation/story/2021-03-15/vatican-pope-francis-excludes-priests-blessing-same-sex-unions,292384,158,text/html
